id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,Fadeaway Bank shot,Running Layup Shot,Jump Bank Hook Shot,Driving Floating Jump Shot,Step Back Jump shot,Slam Dunk Shot,Tip Layup Shot,Driving Dunk Shot,Hook Shot,Running Alley Oop Layup Shot,Running Tip Shot,Running Pull-Up Jump Shot,Fadeaway Jump Shot,Putback Dunk Shot,Tip Dunk Shot,Running Reverse Layup Shot,Running Finger Roll Layup Shot,Putback Layup Shot,Step Back Bank Jump Shot,No Shot,Turnaround Jump Shot,Floating Jump shot,Jump Shot,Layup Shot,Reverse Layup Shot,Turnaround Fadeaway shot,Hook Bank Shot,Driving Jump shot,Cutting Dunk Shot,Driving Hook Shot,Running Alley Oop Dunk Shot,Alley Oop Layup shot,Turnaround Bank Hook Shot,Jump Bank Shot,Reverse Dunk Shot,Driving Floating Bank Jump Shot,Turnaround Fadeaway Bank Jump Shot,Running Dunk Shot,Tip Shot,Running Jump Shot,Running Hook Shot,Putback Slam Dunk Shot,Driving Bank Hook Shot,Turnaround Hook Shot,Cutting Finger Roll Layup Shot,Running Bank shot,Pullup Jump shot,Alley Oop Dunk Shot,Reverse Slam Dunk Shot,Running Slam Dunk Shot,Driving Bank shot,Driving Slam Dunk Shot,Running Reverse Dunk Shot,Pullup Bank shot,Jump Hook Shot,Driving Reverse Dunk Shot,Driving Finger Roll Layup Shot,Dunk Shot,Turnaround Bank shot,Driving Layup Shot,Cutting Layup Shot,Driving Reverse Layup Shot,Running Bank Hook Shot,Finger Roll Layup Shot,Left Corner 3,Right Corner 3,Mid-Range,In The Paint (Non-RA),Restricted Area,Backcourt,Above the Break 3,16-24 ft.,Back Court Shot,24+ ft.,Less Than 8 ft.,8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,Right Side(R),Center(C),Left Side(L),Left Side Center(LC),Back Court(BC),Right Side Center(RC),Season
200749,Shelden Williams,Center,58,21.82327586,1.655172414,3.465517241,0,0,1.310344828,1.793103448,2.431034483,3.603448276,0.603448276,0.672413793,0.810344828,1.137931034,2.568965517,4.620689655,-4.068965517,96.32241379,108.7706897,0.040896552,0.280172414,8.415517241,0.115017241,0.21262069,0,20.91551724,0.4505,0.481603448,0.110103448,91.67206897,0.064724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
200751,Randy Foye,Guard,76,25.91162281,3.75,9.447368421,1.855263158,4.75,1.105263158,1.289473684,0.381578947,1.723684211,2.144736842,0.355263158,0.684210526,1.118421053,1.960526316,10.46052632,-0.302631579,102.5646154,103.8461538,0.140076923,1.110153846,16.40769231,0.016338462,0.080415385,0,8.198461538,0.511569231,0.533861538,0.203107692,92.04507692,0.066369231,0,0,0,0,0.358490566,0.641509434,0,0,0,0,0.002219756,0.001109878,0,0,0.046614872,0,0.082130966,0,0,0.004439512,0,0,0,0.001109878,0.002219756,0,0.001109878,0.705882353,0.001109878,0,0.004439512,0,0.018867925,0.02108768,0,0.049944506,0,0.001109878,0.001109878,0,0,0.004439512,0.011098779,0,0,0,0.008879023,0,0.001109878,0,0.001109878,0,0,0,0,0.001109878,0.00554939,0,0,0,0,0.00554939,0,0,0,0,0.001109878,0,0.001109878,0.014428413,0.077691454,0.437291898,0.055493896,0.00554939,0.184239734,0.058823529,0.1809101,0.00554939,0.227524972,0.570477248,0.034406215,0.162042175,0.576026637,0.423973363,0.325194229,0.00554939,0.227524972,0.220865705,0.097669256,0.123196448,2011
200752,Rudy Gay,Forward,72,37.65902778,7.402777778,16.40277778,0.805555556,2.666666667,3.347222222,4.208333333,1.944444444,4.486111111,2.180555556,0.791666667,1.444444444,2.527777778,2.125,18.95833333,1.763888889,102.1107692,100.2215385,0.107569231,1.111230769,9.715384615,0.062107692,0.142830769,0,11.10153846,0.477415385,0.518184615,0.251323077,93.15384615,0.115676923,0,0,0,0,0.46086151,0.53913849,0.000463177,0.003242242,0.00185271,0.012042612,0.018990273,0.000926355,0.004168597,0,0.052339046,0.000463177,0.042149143,0.000463177,0,0.019453451,0.00185271,0.000463177,0.000463177,0.005094951,0.003242242,0.011579435,0.002779064,0.539601667,0.003705419,0,0.002779064,0.003242242,0.01250579,0.012968967,0.004631774,0.086150996,0.000926355,0.000926355,0.005094951,0.005558129,0.000463177,0.006947661,0.005558129,0.007410838,0.004631774,0.00185271,0.009726725,0,0.001389532,0,0.000463177,0.005094951,0.009263548,0,0,0,0.003705419,0,0.000926355,0,0,0.030569708,0.000463177,0.011579435,0.006484484,0.002315887,0.004168597,0.01250579,0,0.014358499,0.02130616,0.151922186,0.031496063,0.000926355,0.281611857,0.237610005,0.275127374,0.00185271,0.419638722,0.203798055,0.222325151,0.152385364,0.205650764,0.794349236,0.571560908,0.00185271,0.09958314,0.079203335,0.140805929,0.106993979,2011
200755,JJ Redick,Guard,70,26.92714286,3.814285714,8.971428571,1.657142857,4.1,2.214285714,2.442857143,0.257142857,1.957142857,2.571428571,0.085714286,0.4,1.057142857,1.371428571,11.5,0.057142857,101.9923077,103.4230769,0.174784615,1.098923077,18.05846154,0.012353846,0.091415385,0,7.707692308,0.490246154,0.5536,0.195876923,91.14430769,0.101307692,0,0,0,0,0.479452055,0.520547945,0,0,0.000547945,0.000547945,0,0,0.000547945,0,0.064657534,0.000547945,0.023013699,0.001643836,0,0.012054795,0.000547945,0,0,0.00109589,0.003835616,0.000547945,0.001643836,0.759452055,0,0.003835616,0.002191781,0,0.025205479,0.011506849,0,0.031780822,0,0.000547945,0,0,0,0.007671233,0.006027397,0,0,0,0.002191781,0,0.004931507,0,0.006027397,0.00109589,0.000547945,0,0,0,0.007671233,0,0,0,0,0.006575342,0.000547945,0,0,0,0,0,0,0.010958904,0.063013699,0.362739726,0.05260274,0,0.36,0.063561644,0.098082192,0,0.126575342,0.478356164,0.073972603,0.32109589,0.478356164,0.521643836,0.300821918,0,0.185753425,0.265205479,0.113424658,0.134794521,2011
200757,Thabo Sefolosha,Forward,62,21.66155914,1.741935484,4.129032258,0.758064516,1.919354839,0.741935484,0.838709677,0.516129032,2.403225806,1.177419355,0.419354839,1.064516129,0.806451613,1.951612903,4.983870968,2.225806452,101.2095238,93.62142857,0.085309524,0.531666667,18.89761905,0.02397619,0.113,0,15.4,0.436119048,0.498785714,0.107119048,98.19142857,0.061809524,0,0,0,0,0.475077882,0.524922118,0.001557632,0.004672897,0.001557632,0.010903427,0.007788162,0,0.001557632,0,0.054517134,0.004672897,0.073208723,0,0,0.001557632,0.001557632,0,0,0.003115265,0.04517134,0.014018692,0.003115265,0.45482866,0.00623053,0.001557632,0,0.001557632,0.009345794,0.007788162,0.001557632,0.112149533,0.001557632,0,0.007788162,0.001557632,0,0.009345794,0.003115265,0,0.003115265,0,0.007788162,0,0.014018692,0,0.003115265,0.00623053,0.017133956,0,0,0,0.070093458,0,0,0,0,0.004672897,0,0.00623053,0.014018692,0,0,0.001557632,0,0.004672897,0.087227414,0.152647975,0.08411215,0.003115265,0.152647975,0.085669782,0.434579439,0.003115265,0.49376947,0.323987539,0.056074766,0.12305296,0.325545171,0.674454829,0.542056075,0.003115265,0.105919003,0.080996885,0.137071651,0.130841121,2011
200758,Ronnie Brewer,Forward,71,24.14225352,2.732394366,6.492957746,0.267605634,0.971830986,0.788732394,1.450704225,1.070422535,2.450704225,2.056338028,0.309859155,1.070422535,0.915492958,0.971830986,6.521126761,2.591549296,101.5530303,95.30606061,0.12580303,0.955909091,18.19393939,0.049212121,0.110984848,0,7.412121212,0.457469697,0.469939394,0.1575,92.37636364,0.090818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
200761,Shawne Williams,Forward,25,20.33333333,1.68,5.88,0.84,3.48,0.32,0.44,0.8,1.92,0.64,0.44,0.4,0.52,1.76,4.52,-2.8,96.028,108.476,0.0538,0.18,7.692,0.04848,0.12372,0,6.288,0.35664,0.3726,0.15156,92.5464,0.03944,0,0,0,0,0.403333333,0.596666667,0,0.003333333,0,0.003333333,0,0,0,0,0.013333333,0,0.026666667,0,0,0.003333333,0,0,0,0,0,0,0,0.81,0.003333333,0,0,0,0.003333333,0.003333333,0,0.08,0,0,0,0.003333333,0,0.01,0,0,0,0,0,0,0,0,0,0.003333333,0.026666667,0,0,0,0,0,0,0,0,0,0,0,0.003333333,0,0,0.003333333,0,0,0.13,0.3,0.163333333,0,0.21,0.026666667,0.17,0,0.183333333,0.593333333,0.063333333,0.16,0.593333333,0.406666667,0.223333333,0,0.173333333,0.153333333,0.243333333,0.206666667,2011
200765,Rajon Rondo,Guard,72,38.59097222,5.513888889,12.125,0.25,1,2.041666667,3.291666667,1.347222222,4,11.76388889,0.069444444,1.944444444,3.680555556,1.930555556,13.31944444,3.013888889,101.9603774,96.27358491,0.493867925,3.475641509,43.19622642,0.037396226,0.109339623,0,13.30377358,0.438320755,0.456735849,0.199641509,94.07264151,0.137018868,0,0,0,0,0.440955631,0.559044369,0,0.001365188,0.001365188,0.004095563,0.000682594,0.002047782,0.003412969,0,0.036177474,0,0.148122867,0.001365188,0.000682594,0.010921502,0,0,0,0.000682594,0.011604096,0.003412969,0.010921502,0.445733788,0.001365188,0.000682594,0.004095563,0.003412969,0.037542662,0.013651877,0.000682594,0.094880546,0,0.000682594,0,0.001365188,0,0.012286689,0.031399317,0.000682594,0,0,0.010921502,0,0.019112628,0.002730375,0.003412969,0.009556314,0.002730375,0,0,0.000682594,0.028668942,0,0,0,0,0.002047782,0.002730375,0.002730375,0.000682594,0,0.001365188,0,0.000682594,0.02662116,0.02662116,0.115358362,0.035494881,0.002047782,0.292150171,0.15221843,0.376109215,0.002047782,0.491467577,0.177474403,0.093515358,0.235494881,0.179522184,0.820477816,0.584300341,0.002047782,0.107849829,0.121501706,0.088054608,0.096245734,2011
200768,Kyle Lowry,Guard,47,32.14397163,4.468085106,10.91489362,1.680851064,4.489361702,3.638297872,4.212765957,0.787234043,3.744680851,6.595744681,0.29787234,1.553191489,2.765957447,2.829787234,14.25531915,0.957446809,103.3680851,102.8361702,0.331765957,2.850638298,30.23191489,0.025851064,0.129148936,0,11.92340426,0.457744681,0.533170213,0.215808511,96.13787234,0.129361702,0,0,0,0,0.415871639,0.584128361,0,0,0.008239376,0.002168257,0,0.002601908,0.003902862,0,0.120121422,0.002601908,0.108412836,0.000867303,0,0.029921943,0.001300954,0,0,0.022983521,0.003035559,0.002601908,0.004770165,0.447094536,0.004336513,0.005203816,0.001300954,0.001734605,0.016478751,0.029488291,0,0.052471813,0,0.000433651,0,0.000867303,0.000867303,0.002601908,0.012142238,0,0,0.000433651,0.006938422,0,0.00954033,0,0.015611448,0.008239376,0.002168257,0,0,0.001300954,0.020381613,0.000433651,0,0,0,0.014744146,0.007372073,0,0,0,0.000433651,0,0.001300954,0.02254987,0.040763226,0.364700781,0.014310494,0.001734605,0.214223764,0.120555074,0.243712056,0.002168257,0.321769297,0.41934085,0.109280139,0.147441457,0.421075455,0.578924545,0.484822203,0.002168257,0.144405898,0.194709454,0.050737207,0.123156982,2011
200770,Jordan Farmar,Guard,39,21.21965812,3.769230769,8.076923077,1.41025641,3.205128205,1.461538462,1.615384615,0.179487179,1.384615385,3.307692308,0.051282051,0.615384615,1.743589744,1.256410256,10.41025641,-3.230769231,97.36923077,114.9615385,0.30325641,1.489230769,22.0974359,0.008820513,0.08,0,13.65384615,0.543076923,0.579923077,0.218717949,92.57076923,0.099692308,0,0,0,0,0.399224806,0.600775194,0,0,0,0,0,0.007751938,0.003875969,0,0.089147287,0,0.046511628,0,0,0.003875969,0.003875969,0,0,0,0.007751938,0,0,0.65503876,0,0,0,0,0.027131783,0.023255814,0,0.03875969,0,0,0,0,0,0.007751938,0.015503876,0,0,0,0,0,0.007751938,0,0.019379845,0,0,0,0,0,0.011627907,0,0,0,0,0.003875969,0.011627907,0,0,0,0,0,0,0.015503876,0.073643411,0.410852713,0.065891473,0,0.244186047,0.046511628,0.158914729,0,0.189922481,0.550387597,0.07751938,0.182170543,0.550387597,0.449612403,0.341085271,0,0.209302326,0.205426357,0.108527132,0.135658915,2011
200779,Steve Novak,Forward,59,18.78248588,2.796610169,5.86440678,2.322033898,4.898305085,0.372881356,0.440677966,0.203389831,1.813559322,0.203389831,0.169491525,0.271186441,0.406779661,1.118644068,8.288135593,2.474576271,104.7407407,96.37962963,0.0175,0.046296296,3.285185185,0.028388889,0.10562963,0,5.948148148,0.676907407,0.687259259,0.178481481,93.24703704,0.138740741,0,0,0,0,0.410958904,0.589041096,0,0,0,0,0,0,0,0,0.054794521,0,0,0,0,0,0,0,0,0,0,0,0,0.931506849,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150684932,0.589041096,0.109589041,0,0.150684932,0,0,0,0,0.849315068,0.01369863,0.136986301,0.849315068,0.150684932,0.260273973,0,0.260273973,0.150684932,0.109589041,0.219178082,2011
200789,Daniel Gibson,Guard,35,26.0847619,2.485714286,7.085714286,1.571428571,3.971428571,0.971428571,1.228571429,0.314285714,2.571428571,2.171428571,0.457142857,0.742857143,1.285714286,1.971428571,7.514285714,-1.657142857,99.66571429,102.82,0.142457143,1.076285714,18.41142857,0.016457143,0.114028571,0,10.79428571,0.460514286,0.486142857,0.150828571,95.322,0.075371429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
200794,Paul Millsap,Forward,68,32.60808824,6.514705882,13.26470588,0.102941176,0.470588235,3.044117647,3.926470588,2.882352941,5.985294118,2.235294118,0.911764706,1.720588235,1.75,3.367647059,16.17647059,2.161764706,106.740625,102.85,0.122359375,1.193125,12.046875,0.100921875,0.214359375,0,9.5125,0.49953125,0.545828125,0.2315625,93.91859375,0.14128125,0,0,0,0,0.480253535,0.519746465,0.001462701,0.001950268,0.003900536,0.006825939,0.013651877,0.000975134,0.003412969,0,0.020477816,0.002925402,0.08239883,0.000487567,0,0.033642126,0.000487567,0,0,0.007801073,0.019990249,0.006338372,0.005850804,0.385665529,0.024378352,0.000487567,0.001950268,0.001950268,0.023403218,0.026816187,0.00487567,0.119453925,0,0.003900536,0.004388103,0.000487567,0,0.011214042,0.006338372,0.002437835,0.004388103,0.000487567,0.012189176,0,0.011701609,0,0.024865919,0.019015115,0.006338372,0.000975134,0,0.000487567,0.021940517,0.002437835,0,0,0,0.030229157,0.000975134,0.011701609,0.009751341,0,0.000975134,0.001462701,0,0.009751341,0.019502682,0.175524135,0.026816187,0.000487567,0.170648464,0.194051682,0.412969283,0.000975134,0.538274013,0.221355436,0.153583618,0.085811799,0.22233057,0.77766943,0.672354949,0.000975134,0.081423696,0.058508045,0.090199902,0.096538274,2011
200797,Ryan Hollins,Center,56,12.09107143,1.017857143,1.964285714,0,0,0.767857143,1.5,0.892857143,1.053571429,0.303571429,0.446428571,0.089285714,0.75,1.910714286,2.803571429,-0.857142857,91.27179487,89.4025641,0.038666667,0.205128205,5.017948718,0.092538462,0.107564103,0,18.51538462,0.48325641,0.50774359,0.152769231,92.70051282,-0.047,0,0,0,0,0.630952381,0.369047619,0,0.047619048,0,0.113095238,0.119047619,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0.023809524,0.011904762,0,0.19047619,0.011904762,0,0,0,0.011904762,0,0,0.18452381,0,0,0.023809524,0.017857143,0,0,0.005952381,0.011904762,0.041666667,0,0.005952381,0,0,0,0.005952381,0,0.005952381,0.011904762,0,0,0,0,0,0,0,0.011904762,0,0,0.011904762,0,0.011904762,0.083333333,0.005952381,0.005952381,0,0,0,0,0.107142857,0.214285714,0.678571429,0,0.833333333,0,0.095238095,0.071428571,0,1,0.892857143,0,0,0.011904762,0.053571429,0.041666667,2011
2405,Amar'e Stoudemire,Center,51,32.9120915,6.568627451,13.50980392,0.078431373,0.392156863,4.058823529,5.31372549,2.215686275,5.470588235,1.078431373,0.901960784,0.843137255,2.431372549,3,17.2745098,-1.352941176,98.62765957,99.93191489,0.066574468,0.526595745,5.438297872,0.074829787,0.195489362,0,12.21702128,0.490170213,0.545255319,0.252,95.90531915,0.124489362,0,0,0,0,0.564174894,0.435825106,0.001410437,0.007052186,0.005641749,0.056417489,0.063469676,0,0.004231312,0,0.004231312,0.001410437,0.036671368,0.002820874,0.002820874,0.011283498,0,0,0,0.011283498,0.011283498,0.012693935,0,0.276445698,0.021156559,0,0,0.018335684,0,0.002820874,0.001410437,0.259520451,0,0,0.002820874,0.026798307,0,0.009873061,0.004231312,0.031029619,0.009873061,0,0.011283498,0,0,0,0,0.007052186,0.028208745,0,0,0.004231312,0.007052186,0,0,0.001410437,0.001410437,0.021156559,0,0.012693935,0.001410437,0.001410437,0,0.004231312,0,0.001410437,0,0.002820874,0,0.001410437,0.212976023,0.172073343,0.610719323,0.001410437,0.758815233,0.002820874,0.101551481,0.135401975,0.004231312,0.995768688,0.81100141,0.001410437,0.045133992,0.04090268,0.045133992,0.056417489,2011
200811,Lou Amundson,Forward,71,11.62723005,1.422535211,3.23943662,0,0,0.535211268,1.23943662,1.408450704,2.042253521,0.225352113,0.690140845,0.408450704,0.690140845,1.985915493,3.38028169,-1.154929577,94.74333333,104.0683333,0.034583333,0.1055,4.583333333,0.13595,0.192666667,0,14.58833333,0.366266667,0.381716667,0.174716667,94.096,0.011833333,0,0,0,0,0.415584416,0.584415584,0,0.006493506,0.003246753,0.071428571,0.042207792,0,0,0,0.003246753,0,0.029220779,0,0,0,0,0,0,0.006493506,0.003246753,0.022727273,0,0.324675325,0.025974026,0,0,0.012987013,0,0,0,0.246753247,0,0.006493506,0.012987013,0,0,0.025974026,0.003246753,0.012987013,0,0.003246753,0.016233766,0,0.006493506,0,0,0.003246753,0.068181818,0,0,0.003246753,0.006493506,0,0,0.003246753,0,0.016233766,0,0,0.003246753,0,0.006493506,0,0,0.003246753,0,0,0,0.003246753,0.133116883,0.279220779,0.584415584,0.003246753,0.766233766,0,0.168831169,0.061688312,0.003246753,0.996753247,0.850649351,0.003246753,0.006493506,0.006493506,0.048701299,0.084415584,2011
2749,Jameer Nelson,Guard,62,30.41801075,4.64516129,10.96774194,1.532258065,4.129032258,1.338709677,1.677419355,0.483870968,2.741935484,5.774193548,0.096774194,0.677419355,2.338709677,2.306451613,12.16129032,1.967741935,106.5350877,101.9140351,0.298105263,2.649105263,28.91403509,0.017912281,0.100280702,0,12.2754386,0.480631579,0.505140351,0.204701754,91.77245614,0.10954386,0,0,0,0,0.393719807,0.606280193,0,0,0,0,0,0,0.003623188,0,0.057971014,0,0.06884058,0,0,0.02294686,0.001207729,0,0,0.001207729,0.001207729,0,0.003623188,0.649758454,0.001207729,0.002415459,0.004830918,0,0.02173913,0.042270531,0,0.048309179,0,0.001207729,0.001207729,0,0,0.004830918,0.016908213,0,0,0,0.008454106,0,0.006038647,0,0.001207729,0.004830918,0,0,0,0,0.003623188,0,0,0,0,0.003623188,0.002415459,0,0,0,0,0,0,0.014492754,0.028985507,0.449275362,0.016908213,0,0.242753623,0.086956522,0.175120773,0,0.233091787,0.495169082,0.071256039,0.200483092,0.495169082,0.504830918,0.415458937,0,0.201690821,0.245169082,0.057971014,0.079710145,2011
200826,J.J. Barea,Guard,41,24.94552846,3.975609756,10.09756098,1.292682927,3.487804878,1.804878049,2.341463415,0.341463415,2.414634146,5.658536585,0,0.512195122,2.512195122,1.487804878,11.04878049,-2.073170732,101.8,103.6073171,0.38497561,2.203170732,27.5097561,0.016536585,0.105219512,0,12.89268293,0.430195122,0.475390244,0.246609756,97.40756098,0.106926829,0,0,0,0,0.4329653,0.5670347,0,0,0.003154574,0.002365931,0,0.003154574,0.002365931,0,0.085173502,0.003154574,0.121451104,0,0,0.025236593,0.000788644,0,0,0.004731861,0.005520505,0.000788644,0.033911672,0.428233438,0.002365931,0,0.006309148,0.000788644,0.035488959,0.023659306,0,0.041798107,0,0,0,0,0,0.011041009,0.019716088,0,0,0,0.011041009,0,0.016561514,0,0.022870662,0.022870662,0.000788644,0,0,0.006309148,0.014984227,0.000788644,0,0,0,0.003154574,0.003943218,0,0,0,0,0,0.003943218,0.031545741,0.028391167,0.288643533,0.02444795,0.001577287,0.16955836,0.221608833,0.265772871,0.001577287,0.411671924,0.34148265,0.152996845,0.092271293,0.343059937,0.656940063,0.535488959,0.001577287,0.141167192,0.127760252,0.099369085,0.094637224,2011
2755,Kevin Martin,Guard,40,31.69458333,5.55,13.425,1.95,5.625,4,4.475,0.325,2.325,2.75,0.075,0.7,1.75,1.75,17.05,-0.375,102.1725,104.3125,0.14425,1.5415,14.2675,0.010225,0.0867,0,9.39,0.4539,0.518125,0.2406,95.882,0.097675,0,0,0,0,0.40645774,0.59354226,0,0,0,0,0.005698006,0,0.000949668,0,0.035137702,0,0.024691358,0.001899335,0,0.011396011,0,0,0,0.008547009,0.004748338,0.001899335,0.002849003,0.666666667,0,0,0.00379867,0,0.036087369,0.010446344,0,0.046533713,0,0.001899335,0.00379867,0,0,0.004748338,0.005698006,0,0.004748338,0,0.002849003,0,0.002849003,0,0.005698006,0.004748338,0.001899335,0,0,0.000949668,0.004748338,0,0,0,0.000949668,0.035137702,0.001899335,0.007597341,0.004748338,0,0.000949668,0,0,0.042735043,0.052231719,0.253561254,0.005698006,0,0.413105413,0.135802469,0.13960114,0,0.205128205,0.311490978,0.211775878,0.271604938,0.311490978,0.688509022,0.397910731,0,0.098765432,0.204178538,0.090218424,0.208926876,2011
2199,Tyson Chandler,Center,67,33.27686567,3.76119403,5.671641791,0,0.029850746,3.373134328,4.925373134,3.432835821,6.373134328,0.895522388,1.432835821,0.940298507,1.746268657,3.044776119,10.89552239,1.298507463,100.5370968,97.15645161,0.04683871,0.529677419,8.580645161,0.117048387,0.221290323,0,15.95967742,0.666225806,0.702241935,0.131241935,95.6566129,0.144887097,0,0,0,0,0.630749014,0.369250986,0.017082786,0.043363995,0.00131406,0.02890933,0.078843627,0,0.00131406,0,0,0,0.006570302,0,0.011826544,0.00131406,0,0,0,0,0.010512484,0.048620237,0.002628121,0.149802891,0.036793693,0,0.00131406,0.005256242,0,0,0.002628121,0.155059133,0,0,0.049934297,0.009198423,0,0.003942181,0.00131406,0.042049934,0.013140604,0,0.00131406,0,0.00131406,0,0,0.002628121,0.065703022,0.009198423,0,0,0.002628121,0,0,0,0.00131406,0,0.00131406,0.002628121,0.005256242,0,0.00131406,0.180026281,0,0.002628121,0,0,0,0.00131406,0.098554534,0.074901445,0.825229961,0.00131406,0.888304862,0,0.038107753,0.072273325,0.00131406,0.99868594,0.929040736,0.00131406,0.032851511,0.011826544,0.015768725,0.009198423,2011
2200,Pau Gasol,Center,77,37.32619048,6.753246753,13.74025974,0.116883117,0.415584416,2.935064935,3.74025974,2.87012987,7.376623377,3.61038961,1.467532468,0.545454545,2.103896104,2.103896104,16.55844156,1.168831169,103.94,100.7707692,0.168707692,1.657692308,16.42307692,0.086107692,0.221292308,0,10.16,0.507246154,0.550230769,0.220784615,93.35723077,0.149261538,0,0,0,0,0.480387633,0.519612367,0,0.004153207,0.012459622,0.051222889,0.016612829,0,0.00369174,0,0.004614675,0.000461467,0.029533918,0,0.000461467,0.011998154,0,0,0,0.018920166,0.005076142,0.023073373,0.000922935,0.511305953,0.021688971,0.000461467,0,0.023073373,0.004614675,0.002768805,0,0.124134749,0,0.00184587,0.001384402,0.002768805,0.001384402,0.005999077,0.001384402,0.004153207,0.002307337,0.000922935,0.002768805,0.000461467,0.001384402,0.000461467,0.003230272,0.00184587,0.025380711,0.000461467,0,0,0.00553761,0,0,0,0,0.039224735,0.000461467,0.005076142,0.001384402,0.000461467,0.010613752,0.00184587,0.000922935,0.005076142,0.011075219,0.022150438,0.010152284,0.000461467,0.427780341,0.209967697,0.318412552,0.000461467,0.465620674,0.043377942,0.20950623,0.281033687,0.043839409,0.956160591,0.672819566,0.000461467,0.055376096,0.053068759,0.095062298,0.123211814,2011
2202,Jason Richardson,Guard,59,29.48333333,4.474576271,11,1.898305085,5.152542373,0.779661017,1.372881356,0.677966102,2.93220339,1.898305085,0.406779661,1,1.118644068,1.661016949,11.62711864,0.949152542,104.2962963,102.4166667,0.116944444,1.12962963,13.01666667,0.023851852,0.1155,0,7.694444444,0.472888889,0.481462963,0.200592593,91.66611111,0.080166667,0,0,0,0,0.348314607,0.651685393,0,0,0,0,0.005617978,0,0.016853933,0,0.016853933,0,0.016853933,0,0,0.028089888,0,0,0,0.011235955,0,0,0.011235955,0.741573034,0.011235955,0,0,0,0,0,0,0.073033708,0,0,0,0,0,0.011235955,0.011235955,0,0,0,0,0,0.005617978,0,0,0,0.011235955,0,0,0,0.005617978,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0.011235955,0.033707865,0.426966292,0.078651685,0,0.235955056,0.050561798,0.174157303,0,0.213483146,0.539325843,0.112359551,0.134831461,0.539325843,0.460674157,0.320224719,0,0.219101124,0.213483146,0.140449438,0.106741573,2011
2203,Shane Battier,Forward,88,25.58996212,1.886363636,4.909090909,1.181818182,3.329545455,0.409090909,0.602272727,0.806818182,1.795454545,1.238636364,0.522727273,0.977272727,0.602272727,1.977272727,5.363636364,2.738636364,102.7030769,97.19538462,0.084430769,0.482,18.34615385,0.043215385,0.076938462,0,9.061538462,0.482553846,0.493215385,0.110846154,92.44538462,0.053984615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
2205,DeSagana Diop,Center,27,11.78580247,0.555555556,1.555555556,0,0,0.037037037,0.222222222,1.222222222,1.925925926,0.851851852,0.481481481,0.222222222,0.703703704,1.333333333,1.148148148,-4.333333333,82.82962963,106.9962963,0.114185185,0.262222222,23.98851852,0.100851852,0.155962963,0,20.60740741,0.277777778,0.275333333,0.094037037,92.94,0.044851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
