id;name;position;fgm;fga;fg3m;fg3a;ftm;fta;oreb;dreb;ast;blk;stl;to;pf;pts;plus_minus;off_rating;def_rating;ast_pct;ast_tov;ast_ratio;oreb_pct;dreb_pct;treb_pct;tm_tov_pct;efg_pct;ts_pct;usg_pct;pace;pie
200794;Paul Millsap;Forward;6.469135802469136;14.185185185185185;1.0493827160493827;2.950617283950617;4.08641975308642;5.518518518518518;2.1604938271604937;6.518518518518518;3.111111111111111;1.123456790123457;1.7160493827160495;2.5308641975308643;2.9012345679012346;18.074074074074073;1.3333333333333333;102.98641975308641;102.54074074074077;0.16216049382716047;1.3830864197530863;13.835802469135803;0.07035802469135806;0.2169876543209877;0.0;11.587654320987655;0.4903827160493826;0.5415802469135801;0.25461728395061733;96.91925925925923;0.13718518518518522;0;0;0;0
1626203;Treveon Graham;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200796;Leon Powe;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200797;Ryan Hollins;Center;0.8181818181818182;1.1515151515151516;0.0;0.0;0.5454545454545454;0.8636363636363636;0.48484848484848486;0.9242424242424242;0.12121212121212122;0.4696969696969697;0.13636363636363635;0.45454545454545453;1.3636363636363635;2.1818181818181817;0.15151515151515152;102.54242424242425;92.58636363636363;0.027909090909090908;0.045454545454545456;3.1833333333333336;0.08840909090909092;0.13259090909090915;0.0;17.374242424242425;0.46465151515151515;0.5748636363636364;0.15809090909090912;94.339696969697;0.03475757575757578;0;0;0;0
2405;Amar'e Stoudemire;Forward;4.7846153846153845;8.584615384615384;0.0;0.0;2.3076923076923075;3.123076923076923;1.7230769230769232;3.2;0.5230769230769231;0.5692307692307692;0.35384615384615387;1.4;2.4461538461538463;11.876923076923077;-2.4153846153846152;101.98769230769228;110.86307692307693;0.050861538461538465;0.24015384615384613;4.307692307692308;0.0846;0.18489230769230774;0.0;11.953846153846149;0.560323076923077;0.5907384615384614;0.23873846153846157;91.09953846153844;0.11235384615384614;0;0;0;0
1626209;Mario Hezonja;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626210;Alan Williams;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1627835;Paul Zipser;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203110;Draymond Green;Forward;2.4157303370786516;5.831460674157303;0.7078651685393258;2.1797752808988764;1.1348314606741574;1.651685393258427;1.1685393258426966;4.078651685393258;1.9325842696629214;0.9438202247191011;1.2808988764044944;1.2134831460674158;2.966292134831461;6.674157303370786;1.8089887640449438;103.1584269662921;99.46741573033711;0.13137078651685394;0.9680898876404495;18.816853932584262;0.056595505617977535;0.19230337078651688;0.0;11.711235955056177;0.47531460674157283;0.5002134831460674;0.15402247191011229;99.3470786516854;0.094;0;0;0;0
1626214;Bryce Dejean-Jones;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200809;Chris Quinn;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200811;Lou Amundson;Forward;0.8421052631578947;1.6842105263157894;0.0;0.0;0.3157894736842105;1.263157894736842;1.4736842105263157;1.368421052631579;0.3157894736842105;0.5263157894736842;0.47368421052631576;0.7368421052631579;2.526315789473684;2.0;-1.5789473684210527;93.26315789473684;109.55789473684213;0.038526315789473686;0.11421052631578947;5.1;0.13557894736842105;0.17552631578947367;0.0;14.552631578947368;0.35526315789473684;0.3175263157894737;0.12089473684210525;96.23263157894738;-0.12042105263157891;0;0;0;0
202862;Dennis Horner;Unknown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2749;Jameer Nelson;Guard;4.3088235294117645;10.911764705882353;1.9852941176470589;5.6911764705882355;1.411764705882353;1.6470588235294117;0.4264705882352941;2.9705882352941178;6.985294117647059;0.07352941176470588;0.7647058823529411;2.4411764705882355;2.1323529411764706;12.014705882352942;-3.985294117647059;102.56176470588234;109.34264705882354;0.35011764705882353;3.0180588235294117;33.547058823529426;0.015102941176470597;0.1071764705882353;0.0;11.398529411764706;0.4868382352941177;0.5159852941176472;0.19876470588235295;96.03249999999997;0.0967352941176471;0;0;0;0
200817;Pooh Jeter;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200822;Pops Mensah-Bonsu;Unknown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200826;J.J. Barea;Guard;3.2151898734177213;8.291139240506329;0.9240506329113924;2.9240506329113924;0.9746835443037974;1.240506329113924;0.20253164556962025;1.7468354430379747;3.8354430379746836;0.0;0.3291139240506329;1.5822784810126582;1.6329113924050633;8.329113924050633;-1.240506329113924;97.53670886075948;104.026582278481;0.36765822784810115;2.080367088607595;26.727848101265824;0.010632911392405065;0.10372151898734178;0.0;11.468354430379746;0.4300379746835444;0.4629367088607596;0.2482151898734177;97.28215189873417;0.09086075949367094;0;0;0;0
202880;Jeff Foote;Unknown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626242;Luis Montero;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1627759;Jaylen Brown;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626245;Cristiano Felicio;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626246;Boban Marjanovic;Center;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200839;Michael Harris;Unknown;1.45;3.05;0.0;0.1;1.3;1.35;0.75;0.9;0.25;0.35;0.8;0.55;1.8;4.2;0.7;99.51500000000001;95.85999999999999;0.039099999999999996;0.125;4.0200000000000005;0.11065000000000003;0.08779999999999999;0.0;9.605;0.39705;0.50455;0.17240000000000005;98.2155;0.08570000000000001;0;0;0;0
1626251;Duje Dukan;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203458;Alex Len;Center;0.8048780487804879;1.9024390243902438;0.0;0.0;0.4878048780487805;0.7560975609756098;0.9512195121951219;1.4634146341463414;0.0975609756097561;0.43902439024390244;0.0975609756097561;0.6341463414634146;1.6585365853658536;2.097560975609756;-1.2926829268292683;91.07804878048778;110.44634146341464;0.022365853658536588;0.024390243902439025;2.7853658536585364;0.0967317073170732;0.17756097560975612;0.0;23.50487804878048;0.32536585365853665;0.3554390243902439;0.15026829268292677;98.52414634146342;0.01268292682926829;0;0;0;0
1626254;Maurice Ndour;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1627762;Joel Bolomboy;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626257;Salah Mejri;Center;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2755;Kevin Martin;Guard;6.455882352941177;15.0;1.6911764705882353;4.367647058823529;4.411764705882353;4.9411764705882355;0.5;2.485294117647059;1.7794117647058822;0.08823529411764706;0.9558823529411765;1.5441176470588236;1.7647058823529411;19.014705882352942;2.661764705882353;107.85441176470586;105.56617647058823;0.09030882352941176;0.995;9.079411764705881;0.017147058823529418;0.08889705882352941;0.0;7.347058823529412;0.474014705882353;0.53875;0.2460588235294118;101.4355882352941;0.0940294117647059;0;0;0;0
