id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,action_type-Fadeaway Bank shot,action_type-Running Layup Shot,action_type-Jump Bank Hook Shot,action_type-Driving Floating Jump Shot,action_type-Step Back Jump shot,action_type-Slam Dunk Shot,action_type-Tip Layup Shot,action_type-Driving Dunk Shot,action_type-Hook Shot,action_type-Running Alley Oop Layup Shot,action_type-Running Tip Shot,action_type-Running Pull-Up Jump Shot,action_type-Fadeaway Jump Shot,action_type-Putback Dunk Shot,action_type-Tip Dunk Shot,action_type-Running Reverse Layup Shot,action_type-Running Finger Roll Layup Shot,action_type-Putback Layup Shot,action_type-Step Back Bank Jump Shot,action_type-No Shot,action_type-Turnaround Jump Shot,action_type-Floating Jump shot,action_type-Jump Shot,action_type-Layup Shot,action_type-Reverse Layup Shot,action_type-Turnaround Fadeaway shot,action_type-Hook Bank Shot,action_type-Driving Jump shot,action_type-Cutting Dunk Shot,action_type-Driving Hook Shot,action_type-Running Alley Oop Dunk Shot,action_type-Alley Oop Layup shot,action_type-Turnaround Bank Hook Shot,action_type-Jump Bank Shot,action_type-Reverse Dunk Shot,action_type-Driving Floating Bank Jump Shot,action_type-Turnaround Fadeaway Bank Jump Shot,action_type-Running Dunk Shot,action_type-Tip Shot,action_type-Running Jump Shot,action_type-Running Hook Shot,action_type-Putback Slam Dunk Shot,action_type-Driving Bank Hook Shot,action_type-Turnaround Hook Shot,action_type-Cutting Finger Roll Layup Shot,action_type-Running Bank shot,action_type-Pullup Jump shot,action_type-Alley Oop Dunk Shot,action_type-Reverse Slam Dunk Shot,action_type-Running Slam Dunk Shot,action_type-Driving Bank shot,action_type-Driving Slam Dunk Shot,action_type-Running Reverse Dunk Shot,action_type-Pullup Bank shot,action_type-Jump Hook Shot,action_type-Driving Reverse Dunk Shot,action_type-Driving Finger Roll Layup Shot,action_type-Dunk Shot,action_type-Turnaround Bank shot,action_type-Driving Layup Shot,action_type-Cutting Layup Shot,action_type-Driving Reverse Layup Shot,action_type-Running Bank Hook Shot,action_type-Finger Roll Layup Shot,shot_zone_basic-Left Corner 3,shot_zone_basic-Right Corner 3,shot_zone_basic-Mid-Range,shot_zone_basic-In The Paint (Non-RA),shot_zone_basic-Restricted Area,shot_zone_basic-Backcourt,shot_zone_basic-Above the Break 3,shot_zone_range-16-24 ft.,shot_zone_range-Back Court Shot,shot_zone_range-24+ ft.,shot_zone_range-Less Than 8 ft.,shot_zone_range-8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,shot_zone_area-Right Side(R),shot_zone_area-Center(C),shot_zone_area-Left Side(L),shot_zone_area-Left Side Center(LC),shot_zone_area-Back Court(BC),shot_zone_area-Right Side Center(RC)
200755,JJ Redick,Guard,70,26.927142857142858,3.8142857142857145,8.971428571428572,1.6571428571428573,4.1,2.2142857142857144,2.442857142857143,0.2571428571428571,1.957142857142857,2.5714285714285716,0.08571428571428572,0.4,1.0571428571428572,1.3714285714285714,11.5,0.05714285714285714,101.99230769230768,103.42307692307693,0.17478461538461537,1.0989230769230771,18.058461538461533,0.012353846153846156,0.09141538461538463,0.0,7.707692307692307,0.4902461538461539,0.5536000000000001,0.195876923076923,91.14430769230768,0.1013076923076923,0,0,0,0,0.4794520547945205,0.5205479452054794,0.0,0.0,0.000547945205479452,0.000547945205479452,0.0,0.0,0.000547945205479452,0.0,0.06465753424657535,0.000547945205479452,0.023013698630136987,0.0016438356164383563,0.0,0.012054794520547946,0.000547945205479452,0.0,0.0,0.001095890410958904,0.0038356164383561643,0.000547945205479452,0.0016438356164383563,0.7594520547945205,0.0,0.0038356164383561643,0.002191780821917808,0.0,0.025205479452054796,0.011506849315068493,0.0,0.03178082191780822,0.0,0.000547945205479452,0.0,0.0,0.0,0.007671232876712329,0.006027397260273973,0.0,0.0,0.0,0.002191780821917808,0.0,0.004931506849315068,0.0,0.006027397260273973,0.001095890410958904,0.000547945205479452,0.0,0.0,0.0,0.007671232876712329,0.0,0.0,0.0,0.0,0.006575342465753425,0.000547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.010958904109589041,0.06301369863013699,0.36273972602739724,0.0526027397260274,0.0,0.36,0.06356164383561644,0.09808219178082192,0.0,0.12657534246575342,0.47835616438356166,0.07397260273972603,0.32109589041095893,0.47835616438356166,0.5216438356164383,0.30082191780821915,0.0,0.18575342465753425,0.2652054794520548,0.11342465753424658,0.13479452054794522
200757,Thabo Sefolosha,Forward,62,21.661559139784945,1.7419354838709677,4.129032258064516,0.7580645161290323,1.9193548387096775,0.7419354838709677,0.8387096774193549,0.5161290322580645,2.403225806451613,1.1774193548387097,0.41935483870967744,1.064516129032258,0.8064516129032258,1.9516129032258065,4.983870967741935,2.225806451612903,101.20952380952382,93.62142857142855,0.08530952380952384,0.5316666666666666,18.897619047619045,0.023976190476190474,0.11300000000000002,0.0,15.400000000000002,0.43611904761904746,0.4987857142857142,0.10711904761904761,98.19142857142857,0.061809523809523814,0,0,0,0,0.4750778816199377,0.5249221183800623,0.001557632398753894,0.004672897196261682,0.001557632398753894,0.010903426791277258,0.00778816199376947,0.0,0.001557632398753894,0.0,0.05451713395638629,0.004672897196261682,0.07320872274143302,0.0,0.0,0.001557632398753894,0.001557632398753894,0.0,0.0,0.003115264797507788,0.045171339563862926,0.014018691588785047,0.003115264797507788,0.45482866043613707,0.006230529595015576,0.001557632398753894,0.0,0.001557632398753894,0.009345794392523364,0.00778816199376947,0.001557632398753894,0.11214953271028037,0.001557632398753894,0.0,0.00778816199376947,0.001557632398753894,0.0,0.009345794392523364,0.003115264797507788,0.0,0.003115264797507788,0.0,0.00778816199376947,0.0,0.014018691588785047,0.0,0.003115264797507788,0.006230529595015576,0.017133956386292833,0.0,0.0,0.0,0.07009345794392523,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.006230529595015576,0.014018691588785047,0.0,0.0,0.001557632398753894,0.0,0.004672897196261682,0.08722741433021806,0.1526479750778816,0.08411214953271028,0.003115264797507788,0.1526479750778816,0.08566978193146417,0.43457943925233644,0.003115264797507788,0.4937694704049844,0.32398753894080995,0.056074766355140186,0.12305295950155763,0.32554517133956384,0.6744548286604362,0.5420560747663551,0.003115264797507788,0.1059190031152648,0.08099688473520249,0.13707165109034267,0.1308411214953271
200758,Ronnie Brewer,Forward,71,24.14225352112676,2.732394366197183,6.492957746478873,0.2676056338028169,0.971830985915493,0.7887323943661971,1.4507042253521127,1.0704225352112675,2.4507042253521125,2.056338028169014,0.30985915492957744,1.0704225352112675,0.9154929577464789,0.971830985915493,6.52112676056338,2.591549295774648,101.55303030303035,95.3060606060606,0.1258030303030303,0.9559090909090909,18.193939393939388,0.04921212121212123,0.11098484848484848,0.0,7.412121212121213,0.4574696969696969,0.469939393939394,0.1575,92.3763636363636,0.09081818181818178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200761,Shawne Williams,Forward,25,20.333333333333336,1.68,5.88,0.84,3.48,0.32,0.44,0.8,1.92,0.64,0.44,0.4,0.52,1.76,4.52,-2.8,96.02799999999999,108.476,0.0538,0.18,7.692,0.048479999999999995,0.12371999999999998,0.0,6.287999999999999,0.35663999999999996,0.3726,0.15156,92.54639999999999,0.03944,0,0,0,0,0.4033333333333333,0.5966666666666667,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.02666666666666667,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0033333333333333335,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.08,0.0,0.0,0.0,0.0033333333333333335,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,0.13,0.3,0.16333333333333333,0.0,0.21,0.02666666666666667,0.17,0.0,0.18333333333333332,0.5933333333333334,0.06333333333333334,0.16,0.5933333333333334,0.4066666666666667,0.22333333333333333,0.0,0.17333333333333334,0.15333333333333332,0.24333333333333335,0.20666666666666667
200765,Rajon Rondo,Guard,72,38.5909722222222,5.513888888888889,12.125,0.25,1.0,2.0416666666666665,3.2916666666666665,1.3472222222222223,4.0,11.76388888888889,0.06944444444444445,1.9444444444444444,3.6805555555555554,1.9305555555555556,13.319444444444445,3.013888888888889,101.96037735849056,96.27358490566036,0.49386792452830186,3.475641509433962,43.196226415094344,0.037396226415094325,0.10933962264150943,0.0,13.303773584905663,0.4383207547169811,0.4567358490566037,0.19964150943396225,94.07264150943395,0.13701886792452828,0,0,0,0,0.4409556313993174,0.5590443686006826,0.0,0.0013651877133105802,0.0013651877133105802,0.004095563139931741,0.0006825938566552901,0.0020477815699658703,0.0034129692832764505,0.0,0.03617747440273038,0.0,0.14812286689419796,0.0013651877133105802,0.0006825938566552901,0.010921501706484642,0.0,0.0,0.0,0.0006825938566552901,0.011604095563139932,0.0034129692832764505,0.010921501706484642,0.44573378839590444,0.0013651877133105802,0.0006825938566552901,0.004095563139931741,0.0034129692832764505,0.03754266211604096,0.013651877133105802,0.0006825938566552901,0.09488054607508532,0.0,0.0006825938566552901,0.0,0.0013651877133105802,0.0,0.012286689419795221,0.031399317406143344,0.0006825938566552901,0.0,0.0,0.010921501706484642,0.0,0.01911262798634812,0.0027303754266211604,0.0034129692832764505,0.00955631399317406,0.0027303754266211604,0.0,0.0,0.0006825938566552901,0.028668941979522185,0.0,0.0,0.0,0.0,0.0020477815699658703,0.0027303754266211604,0.0027303754266211604,0.0006825938566552901,0.0,0.0013651877133105802,0.0,0.0006825938566552901,0.026621160409556314,0.026621160409556314,0.11535836177474403,0.03549488054607509,0.0020477815699658703,0.29215017064846416,0.1522184300341297,0.37610921501706485,0.0020477815699658703,0.49146757679180886,0.17747440273037543,0.09351535836177474,0.2354948805460751,0.1795221843003413,0.8204778156996587,0.5843003412969283,0.0020477815699658703,0.10784982935153584,0.12150170648464163,0.08805460750853242,0.0962457337883959
200768,Kyle Lowry,Guard,47,32.14397163120567,4.468085106382978,10.914893617021276,1.6808510638297873,4.48936170212766,3.6382978723404253,4.212765957446808,0.7872340425531915,3.74468085106383,6.595744680851064,0.2978723404255319,1.553191489361702,2.765957446808511,2.8297872340425534,14.25531914893617,0.9574468085106383,103.36808510638298,102.83617021276592,0.33176595744680853,2.850638297872341,30.23191489361702,0.025851063829787232,0.12914893617021278,0.0,11.923404255319149,0.4577446808510638,0.5331702127659574,0.21580851063829784,96.1378723404255,0.12936170212765957,0,0,0,0,0.41587163920208153,0.5841283607979185,0.0,0.0,0.00823937554206418,0.002168256721595837,0.0,0.0026019080659150044,0.0039028620988725065,0.0,0.12012142237640937,0.0026019080659150044,0.10841283607979185,0.0008673026886383347,0.0,0.02992194275802255,0.0013009540329575022,0.0,0.0,0.02298352124891587,0.003035559410234172,0.0026019080659150044,0.004770164787510842,0.4470945359930616,0.004336513443191674,0.005203816131830009,0.0013009540329575022,0.0017346053772766695,0.01647875108412836,0.029488291413703384,0.0,0.05247181266261925,0.0,0.0004336513443191674,0.0,0.0008673026886383347,0.0008673026886383347,0.0026019080659150044,0.012142237640936688,0.0,0.0,0.0004336513443191674,0.006938421509106678,0.0,0.009540329575021683,0.0,0.015611448395490026,0.00823937554206418,0.002168256721595837,0.0,0.0,0.0013009540329575022,0.020381613183000868,0.0004336513443191674,0.0,0.0,0.0,0.014744145706851692,0.007372072853425846,0.0,0.0,0.0,0.0004336513443191674,0.0,0.0013009540329575022,0.022549869904596703,0.040763226366001735,0.3647007805724198,0.014310494362532523,0.0017346053772766695,0.2142237640936687,0.12055507372072853,0.24371205550737207,0.002168256721595837,0.3217692974848222,0.41934084995663484,0.10928013876843018,0.1474414570685169,0.42107545533391155,0.5789245446660884,0.48482220294882916,0.002168256721595837,0.14440589765828274,0.19470945359930616,0.05073720728534258,0.12315698178664354
200770,Jordan Farmar,Guard,39,21.219658119658114,3.769230769230769,8.076923076923077,1.4102564102564104,3.2051282051282053,1.4615384615384615,1.6153846153846154,0.1794871794871795,1.3846153846153846,3.3076923076923075,0.05128205128205128,0.6153846153846154,1.7435897435897436,1.2564102564102564,10.41025641025641,-3.230769230769231,97.36923076923075,114.96153846153847,0.3032564102564103,1.489230769230769,22.097435897435897,0.00882051282051282,0.08,0.0,13.653846153846153,0.543076923076923,0.5799230769230769,0.21871794871794878,92.57076923076923,0.09969230769230769,0,0,0,0,0.3992248062015504,0.6007751937984496,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.003875968992248062,0.0,0.08914728682170543,0.0,0.046511627906976744,0.0,0.0,0.003875968992248062,0.003875968992248062,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.6550387596899225,0.0,0.0,0.0,0.0,0.027131782945736434,0.023255813953488372,0.0,0.03875968992248062,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.01937984496124031,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.003875968992248062,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.07364341085271318,0.4108527131782946,0.06589147286821706,0.0,0.2441860465116279,0.046511627906976744,0.15891472868217055,0.0,0.18992248062015504,0.5503875968992248,0.07751937984496124,0.1821705426356589,0.5503875968992248,0.4496124031007752,0.34108527131782945,0.0,0.20930232558139536,0.2054263565891473,0.10852713178294573,0.13565891472868216
200779,Steve Novak,Forward,59,18.78248587570621,2.7966101694915255,5.864406779661017,2.3220338983050848,4.898305084745763,0.3728813559322034,0.4406779661016949,0.2033898305084746,1.8135593220338984,0.2033898305084746,0.1694915254237288,0.2711864406779661,0.4067796610169492,1.11864406779661,8.288135593220339,2.4745762711864407,104.74074074074075,96.37962962962963,0.017499999999999998,0.046296296296296294,3.2851851851851848,0.028388888888888887,0.10562962962962961,0.0,5.948148148148148,0.6769074074074075,0.6872592592592593,0.1784814814814815,93.24703703703705,0.13874074074074072,0,0,0,0,0.410958904109589,0.589041095890411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9315068493150684,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506849315068493,0.589041095890411,0.1095890410958904,0.0,0.1506849315068493,0.0,0.0,0.0,0.0,0.8493150684931506,0.0136986301369863,0.136986301369863,0.8493150684931506,0.1506849315068493,0.2602739726027397,0.0,0.2602739726027397,0.1506849315068493,0.1095890410958904,0.2191780821917808
200789,Daniel Gibson,Guard,35,26.084761904761905,2.4857142857142858,7.085714285714285,1.5714285714285714,3.9714285714285715,0.9714285714285714,1.2285714285714286,0.3142857142857143,2.5714285714285716,2.1714285714285713,0.45714285714285713,0.7428571428571429,1.2857142857142858,1.9714285714285715,7.514285714285714,-1.6571428571428573,99.66571428571426,102.81999999999998,0.14245714285714287,1.0762857142857143,18.411428571428573,0.016457142857142858,0.11402857142857144,0.0,10.794285714285715,0.46051428571428576,0.48614285714285715,0.1508285714285714,95.32199999999999,0.07537142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200794,Paul Millsap,Forward,68,32.60808823529412,6.514705882352941,13.264705882352942,0.10294117647058823,0.47058823529411764,3.0441176470588234,3.926470588235294,2.8823529411764706,5.985294117647059,2.235294117647059,0.9117647058823529,1.7205882352941178,1.75,3.3676470588235294,16.176470588235293,2.161764705882353,106.740625,102.84999999999998,0.12235937500000003,1.193125,12.046875,0.10092187500000001,0.21435937499999996,0.0,9.5125,0.4995312499999999,0.5458281249999999,0.23156249999999998,93.91859375,0.14128124999999997,0,0,0,0,0.4802535348610434,0.5197464651389566,0.0014627011214041932,0.0019502681618722574,0.0039005363237445147,0.006825938566552901,0.013651877133105802,0.0009751340809361287,0.0034129692832764505,0.0,0.020477815699658702,0.0029254022428083864,0.08239882983910288,0.00048756704046806434,0.0,0.03364212579229644,0.00048756704046806434,0.0,0.0,0.0078010726474890294,0.019990248659190638,0.006338371526084837,0.005850804485616773,0.3856655290102389,0.02437835202340322,0.00048756704046806434,0.0019502681618722574,0.0019502681618722574,0.02340321794246709,0.02681618722574354,0.0048756704046806435,0.11945392491467577,0.0,0.0039005363237445147,0.004388103364212579,0.00048756704046806434,0.0,0.01121404193076548,0.006338371526084837,0.0024378352023403218,0.004388103364212579,0.00048756704046806434,0.01218917601170161,0.0,0.011701608971233545,0.0,0.024865919063871283,0.01901511457825451,0.006338371526084837,0.0009751340809361287,0.0,0.00048756704046806434,0.021940516821062895,0.0024378352023403218,0.0,0.0,0.0,0.03022915650901999,0.0009751340809361287,0.011701608971233545,0.009751340809361287,0.0,0.0009751340809361287,0.0014627011214041932,0.0,0.009751340809361287,0.019502681618722574,0.17552413456850316,0.02681618722574354,0.00048756704046806434,0.17064846416382254,0.19405168210628962,0.4129692832764505,0.0009751340809361287,0.538274012676743,0.2213554363725012,0.15358361774744028,0.08581179912237932,0.22233057045343735,0.7776694295465627,0.6723549488054608,0.0009751340809361287,0.08142369575816674,0.05850804485616772,0.0901999024865919,0.09653827401267674
200797,Ryan Hollins,Center,56,12.091071428571428,1.0178571428571428,1.9642857142857142,0.0,0.0,0.7678571428571429,1.5,0.8928571428571429,1.0535714285714286,0.30357142857142855,0.44642857142857145,0.08928571428571429,0.75,1.9107142857142858,2.8035714285714284,-0.8571428571428571,91.27179487179487,89.4025641025641,0.03866666666666667,0.20512820512820512,5.017948717948719,0.09253846153846154,0.10756410256410256,0.0,18.515384615384612,0.48325641025641036,0.5077435897435897,0.15276923076923074,92.70051282051281,-0.04700000000000001,0,0,0,0,0.6309523809523809,0.36904761904761907,0.0,0.047619047619047616,0.0,0.1130952380952381,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.011904761904761904,0.0,0.19047619047619047,0.011904761904761904,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.18452380952380953,0.0,0.0,0.023809523809523808,0.017857142857142856,0.0,0.0,0.005952380952380952,0.011904761904761904,0.041666666666666664,0.0,0.005952380952380952,0.0,0.0,0.0,0.005952380952380952,0.0,0.005952380952380952,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.011904761904761904,0.0,0.011904761904761904,0.08333333333333333,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,0.0,0.10714285714285714,0.21428571428571427,0.6785714285714286,0.0,0.8333333333333334,0.0,0.09523809523809523,0.07142857142857142,0.0,1.0,0.8928571428571429,0.0,0.0,0.011904761904761904,0.05357142857142857,0.041666666666666664
2405,Amar'e Stoudemire,Center,51,32.91209150326797,6.568627450980392,13.509803921568627,0.0784313725490196,0.39215686274509803,4.0588235294117645,5.313725490196078,2.215686274509804,5.470588235294118,1.0784313725490196,0.9019607843137255,0.8431372549019608,2.4313725490196076,3.0,17.274509803921568,-1.3529411764705883,98.6276595744681,99.93191489361699,0.06657446808510638,0.526595744680851,5.438297872340427,0.07482978723404254,0.19548936170212766,0.0,12.217021276595748,0.4901702127659574,0.5452553191489362,0.252,95.90531914893616,0.12448936170212765,0,0,0,0,0.5641748942172073,0.43582510578279265,0.0014104372355430183,0.007052186177715092,0.005641748942172073,0.056417489421720736,0.06346967559943582,0.0,0.004231311706629055,0.0,0.004231311706629055,0.0014104372355430183,0.036671368124118475,0.0028208744710860366,0.0028208744710860366,0.011283497884344146,0.0,0.0,0.0,0.011283497884344146,0.011283497884344146,0.012693935119887164,0.0,0.2764456981664316,0.021156558533145273,0.0,0.0,0.018335684062059238,0.0,0.0028208744710860366,0.0014104372355430183,0.25952045133991536,0.0,0.0,0.0028208744710860366,0.02679830747531735,0.0,0.009873060648801129,0.004231311706629055,0.031029619181946404,0.009873060648801129,0.0,0.011283497884344146,0.0,0.0,0.0,0.0,0.007052186177715092,0.028208744710860368,0.0,0.0,0.004231311706629055,0.007052186177715092,0.0,0.0,0.0014104372355430183,0.0014104372355430183,0.021156558533145273,0.0,0.012693935119887164,0.0014104372355430183,0.0014104372355430183,0.0,0.004231311706629055,0.0,0.0014104372355430183,0.0,0.0028208744710860366,0.0,0.0014104372355430183,0.21297602256699577,0.17207334273624825,0.610719322990127,0.0014104372355430183,0.7588152327221439,0.0028208744710860366,0.10155148095909731,0.13540197461212977,0.004231311706629055,0.995768688293371,0.8110014104372355,0.0014104372355430183,0.045133991537376586,0.04090267983074753,0.045133991537376586,0.056417489421720736
200811,Lou Amundson,Forward,71,11.627230046948357,1.4225352112676057,3.23943661971831,0.0,0.0,0.5352112676056338,1.2394366197183098,1.408450704225352,2.0422535211267605,0.22535211267605634,0.6901408450704225,0.4084507042253521,0.6901408450704225,1.9859154929577465,3.380281690140845,-1.1549295774647887,94.74333333333335,104.06833333333336,0.034583333333333334,0.1055,4.583333333333333,0.13594999999999996,0.19266666666666668,0.0,14.588333333333333,0.3662666666666668,0.3817166666666667,0.1747166666666666,94.09599999999996,0.011833333333333335,0,0,0,0,0.4155844155844156,0.5844155844155844,0.0,0.006493506493506494,0.003246753246753247,0.07142857142857142,0.04220779220779221,0.0,0.0,0.0,0.003246753246753247,0.0,0.02922077922077922,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.003246753246753247,0.022727272727272728,0.0,0.3246753246753247,0.025974025974025976,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.24675324675324675,0.0,0.006493506493506494,0.012987012987012988,0.0,0.0,0.025974025974025976,0.003246753246753247,0.012987012987012988,0.0,0.003246753246753247,0.016233766233766232,0.0,0.006493506493506494,0.0,0.0,0.003246753246753247,0.06818181818181818,0.0,0.0,0.003246753246753247,0.006493506493506494,0.0,0.0,0.003246753246753247,0.0,0.016233766233766232,0.0,0.0,0.003246753246753247,0.0,0.006493506493506494,0.0,0.0,0.003246753246753247,0.0,0.0,0.0,0.003246753246753247,0.1331168831168831,0.2792207792207792,0.5844155844155844,0.003246753246753247,0.7662337662337663,0.0,0.16883116883116883,0.06168831168831169,0.003246753246753247,0.9967532467532467,0.8506493506493507,0.003246753246753247,0.006493506493506494,0.006493506493506494,0.048701298701298704,0.08441558441558442
2749,Jameer Nelson,Guard,62,30.41801075268817,4.645161290322581,10.96774193548387,1.532258064516129,4.129032258064516,1.3387096774193548,1.6774193548387097,0.4838709677419355,2.7419354838709675,5.774193548387097,0.0967741935483871,0.6774193548387096,2.338709677419355,2.306451612903226,12.161290322580646,1.967741935483871,106.53508771929822,101.91403508771928,0.2981052631578947,2.6491052631578946,28.914035087719295,0.01791228070175439,0.10028070175438594,0.0,12.275438596491231,0.4806315789473684,0.5051403508771929,0.2047017543859649,91.77245614035088,0.10954385964912278,0,0,0,0,0.39371980676328505,0.606280193236715,0.0,0.0,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0,0.057971014492753624,0.0,0.06884057971014493,0.0,0.0,0.022946859903381644,0.0012077294685990338,0.0,0.0,0.0012077294685990338,0.0012077294685990338,0.0,0.0036231884057971015,0.6497584541062802,0.0012077294685990338,0.0024154589371980675,0.004830917874396135,0.0,0.021739130434782608,0.042270531400966184,0.0,0.04830917874396135,0.0,0.0012077294685990338,0.0012077294685990338,0.0,0.0,0.004830917874396135,0.016908212560386472,0.0,0.0,0.0,0.008454106280193236,0.0,0.006038647342995169,0.0,0.0012077294685990338,0.004830917874396135,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.028985507246376812,0.4492753623188406,0.016908212560386472,0.0,0.2427536231884058,0.08695652173913043,0.1751207729468599,0.0,0.23309178743961353,0.49516908212560384,0.07125603864734299,0.20048309178743962,0.49516908212560384,0.5048309178743962,0.41545893719806765,0.0,0.20169082125603865,0.24516908212560387,0.057971014492753624,0.07971014492753623
200826,J.J. Barea,Guard,41,24.945528455284553,3.975609756097561,10.097560975609756,1.2926829268292683,3.4878048780487805,1.8048780487804879,2.341463414634146,0.34146341463414637,2.4146341463414633,5.658536585365853,0.0,0.5121951219512195,2.5121951219512195,1.4878048780487805,11.048780487804878,-2.073170731707317,101.80000000000001,103.60731707317076,0.3849756097560976,2.2031707317073166,27.509756097560977,0.016536585365853663,0.10521951219512198,0.0,12.892682926829268,0.43019512195121945,0.47539024390243895,0.246609756097561,97.40756097560974,0.1069268292682927,0,0,0,0,0.43296529968454256,0.5670347003154574,0.0,0.0,0.0031545741324921135,0.002365930599369085,0.0,0.0031545741324921135,0.002365930599369085,0.0,0.08517350157728706,0.0031545741324921135,0.12145110410094637,0.0,0.0,0.025236593059936908,0.0007886435331230284,0.0,0.0,0.00473186119873817,0.005520504731861199,0.0007886435331230284,0.03391167192429022,0.4282334384858044,0.002365930599369085,0.0,0.006309148264984227,0.0007886435331230284,0.03548895899053628,0.02365930599369085,0.0,0.0417981072555205,0.0,0.0,0.0,0.0,0.0,0.011041009463722398,0.01971608832807571,0.0,0.0,0.0,0.011041009463722398,0.0,0.016561514195583597,0.0,0.022870662460567823,0.022870662460567823,0.0007886435331230284,0.0,0.0,0.006309148264984227,0.01498422712933754,0.0007886435331230284,0.0,0.0,0.0,0.0031545741324921135,0.003943217665615142,0.0,0.0,0.0,0.0,0.0,0.003943217665615142,0.031545741324921134,0.028391167192429023,0.2886435331230284,0.02444794952681388,0.0015772870662460567,0.1695583596214511,0.221608832807571,0.2657728706624606,0.0015772870662460567,0.4116719242902208,0.3414826498422713,0.1529968454258675,0.09227129337539432,0.3430599369085173,0.6569400630914827,0.5354889589905363,0.0015772870662460567,0.1411671924290221,0.1277602523659306,0.09936908517350158,0.0946372239747634
